"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Laeso_seaway","Laeso_geodesic","Plymouth_seaway","Plymouth_geodesic","Toralla_seaway","Toralla_geodesic"
48.82348,-3.0203,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
47.70142,-3.33045,2006,3,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
47.4821,-3.05063,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4785,1292,1801,1575,1750,1449,403,331,805,738
47.79158,-3.88577,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.52915,-2.86983,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1278,1813,1564,1761,1437,414,329,823,751
48.38768,-4.85392,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4771,1434,1629,1566,1577,1455,230,226,791,750
47.70142,-3.33045,2006,3,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
47.79177,-3.88413,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.79177,-3.88413,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.70352,-3.32937,2006,3,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,6.16,4783,1315,1771,1571,1720,1448,373,308,803,739
48.38768,-4.85392,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4771,1434,1629,1566,1577,1455,230,226,791,750
47.70265,-3.33512,2006,3,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.97,4783,1315,1771,1571,1720,1448,373,308,803,739
48.38678,-4.85465,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4771,1434,1629,1566,1577,1455,230,226,791,750
47.79158,-3.88577,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.56035,-2.89267,2006,3,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1280,1813,1562,1761,1435,414,326,823,753
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
54.46209,-5.609651,2006,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.45,-5.54999999999999,4.09,5396,1684,1508,1130,1503,1088,596,464,1415,1380
50.876605,-1.380965,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
50.876605,-1.380965,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
50.876605,-1.380965,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
50.876605,-1.380965,2006,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
47.33117,-3.13018,2006,9,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
48.31355,-4.3653,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
54.72553,-5.472138,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5430,1695,1473,1109,1468,1071,631,493,1449,1411
54.07155,-6.192327,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
48.31355,-4.3653,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1397,1651,1552,1599,1438,253,229,811,759
47.79177,-3.88413,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
54.07155,-6.192327,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
47.33133,-3.13253,2006,9,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.56,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79158,-3.88577,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
47.79177,-3.88413,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
54.07155,-6.192327,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5348,1702,1593,1188,1588,1143,558,435,1367,1331
47.79177,-3.88413,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,728
47.79177,-3.88258,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
47.33117,-3.13018,2006,9,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88258,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
48.32039,-4.38765,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4791,1399,1651,1552,1599,1438,253,228,811,759
54.72553,-5.472138,2006,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5430,1695,1473,1109,1468,1071,631,493,1449,1411
47.79158,-3.88577,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1357,1730,1580,1678,1460,332,287,784,728
48.38768,-4.85392,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4771,1434,1629,1566,1577,1455,230,226,791,750
47.33117,-3.13018,2006,9,"France","HUMAN_OBSERVATION",47.35,-3.04999999999999,6.4,4777,1291,1805,1588,1753,1461,407,345,797,727
47.79177,-3.88258,2006,9,"France","HUMAN_OBSERVATION",NA,NA,NA,4764,1356,1730,1579,1678,1460,332,287,784,729
60.622341,-0.983141,2006,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6213,1933,853,706,848,791,1413,1159,2232,2114
53.223365,-8.995621,2006,10,"Ireland","HUMAN_OBSERVATION",53.25,-9.04999999999999,4.68,5254,1843,1780,1396,1775,1353,712,465,1278,1226
60.622341,-0.983141,2006,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6213,1933,853,706,848,791,1413,1159,2232,2114
60.622341,-0.983141,2006,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6213,1933,853,706,848,791,1413,1159,2232,2114
43.36345,-1.78225,2006,10,"France","HUMAN_OBSERVATION",43.45,-1.74999999999999,9.98,4732,1238,2221,1930,2169,1782,823,790,752,590
45.78722,-1.12802,2006,10,"France","HUMAN_OBSERVATION",45.85,-1.14999999999999,7.19,4830,1145,2025,1667,1973,1524,626,550,850,731
60.622341,-0.983141,2006,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6213,1933,853,706,848,791,1413,1159,2232,2114
60.622341,-0.983141,2006,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,6213,1933,853,706,848,791,1413,1159,2232,2114
47.56035,-2.89267,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1280,1813,1562,1761,1435,414,326,823,753
47.70265,-3.33512,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.97,4783,1315,1771,1571,1720,1448,373,308,803,739
47.52915,-2.86983,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1278,1813,1564,1761,1437,414,329,823,751
48.82352,-3.01943,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.68044,-3.91748,2006,11,"France","HUMAN_OBSERVATION",48.65,-3.84999999999999,6.01,4872,1364,1539,1499,1488,1385,192,192,892,811
48.60727,-4.61257,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4808,1419,1594,1536,1542,1425,195,199,828,780
47.70352,-3.32937,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,6.16,4783,1315,1771,1571,1720,1448,373,308,803,739
47.52915,-2.86983,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1278,1813,1564,1761,1437,414,329,823,751
48.60727,-4.61257,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4808,1419,1594,1536,1542,1425,195,199,828,780
47.52915,-2.86983,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4803,1278,1813,1564,1761,1437,414,329,823,751
48.60584,-4.61092,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4808,1419,1594,1536,1542,1425,195,199,828,780
47.70142,-3.33045,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
48.82352,-3.01943,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
48.60557,-4.61338,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4808,1419,1594,1536,1542,1425,195,199,828,780
47.70142,-3.33045,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.91,4783,1315,1771,1571,1720,1448,373,308,803,739
47.70265,-3.33512,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.97,4783,1315,1771,1571,1720,1448,373,308,803,739
47.70265,-3.33512,2006,11,"France","HUMAN_OBSERVATION",47.65,-3.34999999999999,5.97,4783,1315,1771,1571,1720,1448,373,308,803,739
48.82348,-3.0203,2006,11,"France","HUMAN_OBSERVATION",NA,NA,NA,4938,1307,1482,1448,1430,1330,186,190,958,859
47.05335,-2.19184,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4807,1224,1884,1584,1832,1451,486,396,827,748
47.05335,-2.19184,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4807,1224,1884,1584,1832,1451,486,396,827,748
47.03741,-2.19113,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4807,1224,1884,1585,1832,1453,486,397,827,747
47.05026,-2.23559,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4801,1228,1877,1586,1825,1453,478,395,821,746
47.07561,-2.19121,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4807,1224,1884,1582,1832,1449,486,394,827,750
47.07561,-2.19121,2006,12,"France","HUMAN_OBSERVATION",NA,NA,NA,4807,1224,1884,1582,1832,1449,486,394,827,750
54.67312,-5.808669,2005,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5426,1711,1489,1131,1484,1094,626,492,1445,1401
54.66822,-5.805681,2005,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5426,1710,1489,1131,1484,1094,626,491,1445,1400
54.66822,-5.805681,2005,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5426,1710,1489,1131,1484,1094,626,491,1445,1400
54.67312,-5.808669,2005,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5426,1711,1489,1131,1484,1094,626,492,1445,1401
50.876605,-1.380965,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
54.83915,-5.795667,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,12.68,5457,1722,1448,1112,1443,1079,657,521,1476,1432
54.83915,-5.795667,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,12.68,5457,1722,1448,1112,1443,1079,657,521,1476,1432
50.876605,-1.380965,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
54.83915,-5.795667,2005,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",54.95,-5.74999999999999,12.68,5457,1722,1448,1112,1443,1079,657,521,1476,1432
52.9142,-4.670911,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5241,1556,1681,1185,1676,1116,437,286,1260,1227
52.96521,-4.623579,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5241,1555,1681,1179,1676,1110,437,291,1260,1233
52.90966,-4.680056,2005,7,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5241,1556,1681,1186,1676,1117,437,285,1260,1226
51.703449,-5.091959,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.62,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70272,-5.073641,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.09,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703753,-5.0804,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.34,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703044,-5.073114,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.12,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70272,-5.073641,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.09,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70408,-5.080263,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.37,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70408,-5.080263,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.37,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703753,-5.0804,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.34,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703525,-5.089069,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.54,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703753,-5.0804,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.34,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703525,-5.089069,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.54,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703044,-5.073114,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.12,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703044,-5.073114,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.12,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.703753,-5.0804,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.34,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70329,-5.089083,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.52,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70272,-5.073641,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.09,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70408,-5.080263,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.37,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70328,-5.091254,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.58,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70408,-5.080263,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.37,5094,1528,1778,1299,1726,1217,288,156,1112,1085
51.70329,-5.089083,2005,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.65,-5.04999999999999,6.52,5094,1528,1778,1299,1726,1217,288,156,1112,1085
52.80933,-4.45449,2004,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5236,1538,1694,1181,1689,1110,431,272,1255,1220
52.8093,-4.454488,2004,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5236,1538,1694,1181,1689,1110,431,272,1255,1220
50.876605,-1.380965,2004,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
50.876605,-1.380965,2004,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5153,1258,1287,1194,1235,1082,236,204,1173,1115
53.218362,-4.176014,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,9.11,5336,1535,1663,1129,1658,1061,531,321,1354,1275
53.218362,-4.176014,2004,8,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.25,-4.04999999999999,9.11,5336,1535,1663,1129,1658,1061,531,321,1354,1275
51.502116,0.605724,2004,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.45,0.75000000000001,11.56,5413,1152,1063,1055,1012,933,518,365,1433,1254
51.738273,-5.234861,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1543,1787,1301,1735,1222,297,170,1120,1091
51.738273,-5.234861,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1543,1787,1301,1735,1222,297,170,1120,1091
51.737272,-5.271007,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1545,1787,1303,1735,1224,297,171,1120,1090
51.738273,-5.234861,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1543,1787,1301,1735,1222,297,170,1120,1091
51.738273,-5.234861,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1543,1787,1301,1735,1222,297,170,1120,1091
51.738273,-5.234861,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1543,1787,1301,1735,1222,297,170,1120,1091
51.737272,-5.271007,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1545,1787,1303,1735,1224,297,171,1120,1090
51.737272,-5.271007,2004,NA,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,5102,1545,1787,1303,1735,1224,297,171,1120,1090
